BS,CellName,load,ESMode1,ESMode2,ESMode3,ESMode5,ESMode6,Year_x,Month,Day,Hour,Minute_x,Energy,RUType,Mode,Frequency,Bandwidth,Antennas,TXpower
B_78,Cell0,0.01078,0.0,0.0,0.0,0.0,0.0,2023,1,4,17,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01124,0.0,0.0,0.0,0.0,0.0,2023,1,4,19,0,11.65919283,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01082,0.0,0.0,0.0,0.0,0.0,2023,1,4,20,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01041,0.0,0.0,0.0,0.0,0.0,2023,1,4,21,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.0102,0.0,0.0,0.0,0.0,0.0,2023,1,4,22,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00988,0.0,0.0,0.0,0.0,0.0,2023,1,4,23,0,7.922272048,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00905,1.0,1.0,0.0,0.0,0.0,2023,1,5,1,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00879,1.0,1.0,0.0,0.0,0.0,2023,1,5,2,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00872,1.0,0.999722222,0.0,0.0,0.0,2023,1,5,3,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00862,1.0,1.0,0.0,0.0,0.0,2023,1,5,4,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00861,1.0,1.0,0.0,0.0,0.0,2023,1,5,5,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00873,1.0,1.0,0.0,0.0,0.0,2023,1,5,6,0,11.36023916,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00953,0.001388889,0.001388889,0.0,0.0,0.0,2023,1,5,7,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01088,0.0,0.0,0.0,0.0,0.0,2023,1,5,8,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01134,0.0,0.0,0.0,0.0,0.0,2023,1,5,9,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01148,0.0,0.0,0.0,0.0,0.0,2023,1,5,11,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01248,0.0,0.0,0.0,0.0,0.0,2023,1,5,12,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01394,0.0,0.0,0.0,0.0,0.0,2023,1,5,14,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01166,0.0,0.0,0.0,0.0,0.0,2023,1,5,15,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01173,0.0,0.0,0.0,0.0,0.0,2023,1,5,16,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01191,0.0,0.0,0.0,0.0,0.0,2023,1,5,17,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01421,0.0,0.0,0.0,0.0,0.0,2023,1,5,18,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01334,0.0,0.0,0.0,0.0,0.0,2023,1,5,19,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01118,0.0,0.0,0.0,0.0,0.0,2023,1,5,20,0,11.65919283,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01079,0.0,0.0,0.0,0.0,0.0,2023,1,5,21,0,11.733931245,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01039,0.0,0.0,0.0,0.0,0.0,2023,1,5,22,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.0095,0.984722222,0.985,0.0,0.0,0.0,2023,1,6,0,0,9.715994023,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00913,1.0,1.0,0.0,0.0,0.0,2023,1,6,1,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00885,1.0,1.0,0.0,0.0,0.0,2023,1,6,2,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00878,1.0,1.0,0.0,0.0,0.0,2023,1,6,3,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00868,1.0,1.0,0.0,0.0,0.0,2023,1,6,4,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00863,1.0,0.999722222,0.0,0.0,0.0,2023,1,6,5,0,7.623318386,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.0088,1.0,1.0,0.0,0.0,0.0,2023,1,6,6,0,11.36023916,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00957,0.0,0.000555556,0.0,0.0,0.0,2023,1,6,7,0,11.58445441,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01052,0.0,0.0,0.0,0.0,0.0,2023,1,6,8,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01185,0.0,0.0,0.0,0.0,0.0,2023,1,6,9,0,11.95814649,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01773,0.0,0.0,0.0,0.0,0.0,2023,1,6,10,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01137,0.0,0.0,0.0,0.0,0.0,2023,1,6,11,0,11.65919283,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01168,0.0,0.0,0.0,0.0,0.0,2023,1,6,12,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01287,0.0,0.0,0.0,0.0,0.0,2023,1,6,13,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01185,0.0,0.0,0.0,0.0,0.0,2023,1,6,14,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01177,0.0,0.0,0.0,0.0,0.0,2023,1,6,15,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01181,0.0,0.0,0.0,0.0,0.0,2023,1,6,16,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01504,0.0,0.0,0.0,0.0,0.0,2023,1,6,18,0,12.10762332,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.038,0.0,0.0,0.0,0.0,0.0,2023,1,6,19,0,12.10762332,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.02154,0.0,0.0,0.0,0.0,0.0,2023,1,6,20,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01071,0.0,0.0,0.0,0.0,0.0,2023,1,6,21,0,10.563029399666666,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01079,0.0,0.0,0.0,0.0,0.0,2023,1,6,22,0,9.317389139333333,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00997,0.0,0.0,0.0,0.0,0.0,2023,1,6,23,0,8.071748879,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.00839,1.0,1.0,0.0,0.0,0.0,2023,1,7,5,0,7.772795217,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.01248,0.0,0.0,0.0,0.0,0.0,2023,1,7,14,0,11.80866966,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_78,Cell0,0.0112,0.0,0.0,0.0,0.0,0.0,2023,1,7,23,0,7.922272048,Type4,Mode2,0.4565755860640128,1.0,0.0,0.49922619935161183
B_79,Cell0,0.281797872,0.0,0.0,0.0,0.0,0.0,2023,1,1,1,0,59.04334828,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.22606383,0.0,0.0,0.0,0.0,0.0,2023,1,1,2,0,56.50224215,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.150223404,0.0,0.0,0.0,0.0,0.0,2023,1,1,3,0,53.06427504,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.093861702,0.0,0.0,0.0,0.0,0.0,2023,1,1,4,0,52.31689088,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.067925532,0.0,0.0,0.0,0.0,0.0,2023,1,1,5,0,54.26008969,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.108340426,0.0,0.0,0.0,0.0,0.0,2023,1,1,6,0,52.61584454,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.092861702,0.0,0.0,0.0,0.0,0.0,2023,1,1,7,0,59.64125561,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.257691489,0.0,0.0,0.0,0.0,0.0,2023,1,1,8,0,59.342301946666666,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.308478723,0.0,0.0,0.0,0.0,0.0,2023,1,1,9,0,59.04334828333334,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.274457447,0.0,0.0,0.0,0.0,0.0,2023,1,1,10,0,58.74439462,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.233553191,0.0,0.0,0.0,0.0,0.0,2023,1,1,11,0,58.55754858,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.248202128,0.0,0.0,0.0,0.0,0.0,2023,1,1,12,0,58.370702539999996,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.23443617,0.0,0.0,0.0,0.0,0.0,2023,1,1,13,0,58.1838565,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.209893617,0.0,0.0,0.0,0.0,0.0,2023,1,1,14,0,57.99701046,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.209851064,0.0,0.0,0.0,0.0,0.0,2023,1,1,15,0,57.84753363,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.190744681,0.0,0.0,0.0,0.0,0.0,2023,1,1,16,0,58.29596413,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.218659574,0.0,0.0,0.0,0.0,0.0,2023,1,1,17,0,60.38863976,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.251223404,0.0,0.0,0.0,0.0,0.0,2023,1,1,18,0,58.89387145,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.219276596,0.0,0.0,0.0,0.0,0.0,2023,1,1,19,0,62.0328849,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.30812766,0.0,0.0,0.0,0.0,0.0,2023,1,1,20,0,63.97608371,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.3665,0.0,0.0,0.0,0.0,0.0,2023,1,1,21,0,77.13004484,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.689468085,0.0,0.0,0.0,0.0,0.0,2023,1,1,22,0,75.18684604,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.603925532,0.0,0.0,0.0,0.0,0.0,2023,1,1,23,0,68.16143498,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.446170213,0.0,0.0,0.0,0.0,0.0,2023,1,2,0,0,65.32137519,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.35293617,0.0,0.0,0.0,0.0,0.0,2023,1,2,1,0,59.267563530000004,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.160776596,0.0,0.0,0.0,0.0,0.0,2023,1,2,2,0,53.21375187,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.098478723,0.0,0.0,0.0,0.0,0.0,2023,1,2,3,0,52.61584454,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.093680851,0.0,0.0,0.0,0.0,0.0,2023,1,2,4,0,53.81165919,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.116723404,0.0,0.0,0.0,0.0,0.0,2023,1,2,5,0,52.91479821,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.084882979,0.0,0.0,0.0,0.0,0.0,2023,1,2,6,0,54.11061286,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.130712766,0.0,0.0,0.0,0.0,0.0,2023,1,2,7,0,56.20328849,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.167904255,0.0,0.0,0.0,0.0,0.0,2023,1,2,8,0,58.59491779,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.214414894,0.0,0.0,0.0,0.0,0.0,2023,1,2,9,0,57.54857997,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.201255319,0.0,0.0,0.0,0.0,0.0,2023,1,2,10,0,57.84753363,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.179978723,0.0,0.0,0.0,0.0,0.0,2023,1,2,11,0,57.99701046,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.200223404,0.0,0.0,0.0,0.0,0.0,2023,1,2,12,0,59.04334828,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.223659574,0.0,0.0,0.0,0.0,0.0,2023,1,2,13,0,58.59491779,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.200212766,0.0,0.0,0.0,0.0,0.0,2023,1,2,14,0,56.35276532,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.164521277,0.0,0.0,0.0,0.0,0.0,2023,1,2,15,0,57.24962631,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.182297872,0.0,0.0,0.0,0.0,0.0,2023,1,2,16,0,60.014947684999996,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.234989362,0.0,0.0,0.0,0.0,0.0,2023,1,2,17,0,62.78026906,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.314542553,0.0,0.0,0.0,0.0,0.0,2023,1,2,18,0,63.52765321,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.314882979,0.0,0.0,0.0,0.0,0.0,2023,1,2,19,0,64.27503737,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.358691489,0.0,0.0,0.0,0.0,0.0,2023,1,2,20,0,63.82660688,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.325840426,0.0,0.0,0.0,0.0,0.0,2023,1,2,21,0,68.7593423,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.407617021,0.0,0.0,0.0,0.0,0.0,2023,1,2,22,0,66.367713,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.367085106,0.0,0.0,0.0,0.0,0.0,2023,1,2,23,0,67.71300448,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.391085106,0.0,0.0,0.0,0.0,0.0,2023,1,3,0,0,62.85500747,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.296,0.0,0.0,0.0,0.0,0.0,2023,1,3,1,0,57.99701046,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.182074468,0.0,0.0,0.0,0.0,0.0,2023,1,3,2,0,54.55904335,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.106106383,0.0,0.0,0.0,0.0,0.0,2023,1,3,3,0,52.31689088,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.091712766,0.0,0.0,0.0,0.0,0.0,2023,1,3,4,0,53.21375187,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.094712766,0.0,0.0,0.0,0.0,0.0,2023,1,3,5,0,53.21375187,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.0865,0.0,0.0,0.0,0.0,0.0,2023,1,3,6,0,53.21375187,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.104053191,0.0,0.0,0.0,0.0,0.0,2023,1,3,7,0,54.70852018,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.147617021,0.0,0.0,0.0,0.0,0.0,2023,1,3,8,0,57.6980568,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.203968085,0.0,0.0,0.0,0.0,0.0,2023,1,3,9,0,58.22122571,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.153702128,0.0,0.0,0.0,0.0,0.0,2023,1,3,10,0,58.74439462,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.215787234,0.0,0.0,0.0,0.0,0.0,2023,1,3,11,0,59.267563530000004,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.347031915,0.0,0.0,0.0,0.0,0.0,2023,1,3,12,0,59.79073244,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.238010638,0.0,0.0,0.0,0.0,0.0,2023,1,3,13,0,59.64125560666667,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.190670213,0.0,0.0,0.0,0.0,0.0,2023,1,3,14,0,59.49177877333333,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.166297872,0.0,0.0,0.0,0.0,0.0,2023,1,3,15,0,59.34230194,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.2175,0.0,0.0,0.0,0.0,0.0,2023,1,3,16,0,56.95067265,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.175861702,0.0,0.0,0.0,0.0,0.0,2023,1,3,17,0,58.14648729,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.198202128,0.0,0.0,0.0,0.0,0.0,2023,1,3,18,0,60.23916293,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.237414894,0.0,0.0,0.0,0.0,0.0,2023,1,3,19,0,60.38863976,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.240351064,0.0,0.0,0.0,0.0,0.0,2023,1,3,20,0,60.98654709,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.265180851,0.0,0.0,0.0,0.0,0.0,2023,1,3,21,0,64.4245142,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.315021277,0.0,0.0,0.0,0.0,0.0,2023,1,3,22,0,66.21823617,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.400797872,0.0,0.0,0.0,0.0,0.0,2023,1,3,23,0,68.16143498,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.428968085,0.0,0.0,0.0,0.0,0.0,2023,1,4,0,0,69.05829596,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.461042553,0.0,0.0,0.0,0.0,0.0,2023,1,4,1,0,63.07922272,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.326787234,0.0,0.0,0.0,0.0,0.0,2023,1,4,2,0,57.99701046,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.196085106,0.0,0.0,0.0,0.0,0.0,2023,1,4,3,0,54.55904335,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.121819149,0.0,0.0,0.0,0.0,0.0,2023,1,4,4,0,53.3632287,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.07493617,0.0,0.0,0.0,0.0,0.0,2023,1,4,6,0,52.16741405,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.067893617,0.0,0.0,0.0,0.0,0.0,2023,1,4,7,0,53.06427504,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.099351064,0.0,0.0,0.0,0.0,0.0,2023,1,4,8,0,58.14648729,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.208670213,0.0,0.0,0.0,0.0,0.0,2023,1,4,9,0,59.64125561,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.21293617,0.0,0.0,0.0,0.0,0.0,2023,1,4,10,0,62.33183857,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.301053191,0.0,0.0,0.0,0.0,0.0,2023,1,4,11,0,59.79073244,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.22737234,0.0,0.0,0.0,0.0,0.0,2023,1,4,12,0,59.3796711525,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.171382979,0.0,0.0,0.0,0.0,0.0,2023,1,4,13,0,58.968609865000005,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.204510638,0.0,0.0,0.0,0.0,0.0,2023,1,4,14,0,58.5575485775,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.149946809,0.0,0.0,0.0,0.0,0.0,2023,1,4,15,0,58.14648729,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.183670213,0.0,0.0,0.0,0.0,0.0,2023,1,4,16,0,58.74439462,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.199595745,0.0,0.0,0.0,0.0,0.0,2023,1,4,17,0,58.44544096,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.250489362,0.0,0.0,0.0,0.0,0.0,2023,1,4,19,0,61.13602392,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.284159574,0.0,0.0,0.0,0.0,0.0,2023,1,4,20,0,64.200298955,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.386489362,0.0,0.0,0.0,0.0,0.0,2023,1,4,21,0,67.26457399,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.430106383,0.0,0.0,0.0,0.0,0.0,2023,1,4,22,0,68.7593423,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.47793617,0.0,0.0,0.0,0.0,0.0,2023,1,4,23,0,71.89835575,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.291329787,0.0,0.0,0.0,0.0,0.0,2023,1,5,1,0,64.648729445,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.268329787,0.0,0.0,0.0,0.0,0.0,2023,1,5,2,0,57.39910314,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.18843617,0.0,0.0,0.0,0.0,0.0,2023,1,5,3,0,55.605381165,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.110223404,0.0,0.0,0.0,0.0,0.0,2023,1,5,4,0,53.81165919,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.108648936,0.0,0.0,0.0,0.0,0.0,2023,1,5,5,0,53.886397605,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.094531915,0.0,0.0,0.0,0.0,0.0,2023,1,5,6,0,53.96113602,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.107521277,0.0,0.0,0.0,0.0,0.0,2023,1,5,7,0,56.50224215,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.193808511,0.0,0.0,0.0,0.0,0.0,2023,1,5,8,0,59.04334828,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_79,Cell0,0.22362766,0.0,0.0,0.0,0.0,0.0,2023,1,5,9,0,61.28550075,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
